timestamp,region,temperature,rainfall,soil_moisture
2029-05-30 12:00:00,Mumbai,22.3,0.0,0.384
2029-05-30 18:00:00,Nashik,23.92,0.0,0.377
2029-05-31 00:00:00,Pune,26.41,2.5,0.37
2029-05-31 06:00:00,Pune,23.37,0.0,0.405
2029-05-31 12:00:00,Nashik,23.54,0.0,0.36
2029-05-31 18:00:00,Nashik,26.39,0.0,0.372
2029-06-01 00:00:00,Nashik,25.61,9.3,0.546
2029-06-01 06:00:00,Nashik,27.16,0.0,0.33
2029-06-01 12:00:00,Pune,27.16,0.0,0.395
2029-06-01 18:00:00,Nashik,27.48,0.0,0.358
2029-06-02 00:00:00,Nashik,26.56,0.0,0.4
2029-06-02 06:00:00,Nashik,27.15,3.7,0.323
2029-06-02 12:00:00,Nashik,26.81,0.0,0.353
2029-06-02 18:00:00,Mumbai,24.13,0.0,0.376
2029-06-03 00:00:00,Mumbai,25.4,0.0,0.39
2029-06-03 06:00:00,Mumbai,22.97,0.0,0.402
2029-06-03 12:00:00,Pune,24.95,0.0,0.27
2029-06-03 18:00:00,Mumbai,26.86,0.0,0.278
2029-06-04 00:00:00,Pune,31.16,0.0,0.315
2029-06-04 06:00:00,Mumbai,25.88,0.0,0.344
2029-06-04 12:00:00,Nashik,22.27,0.0,0.516
2029-06-04 18:00:00,Mumbai,22.44,0.0,0.365
2029-06-05 00:00:00,Nashik,26.88,5.2,0.44
2029-06-05 06:00:00,Mumbai,27.17,0.0,0.389
2029-06-05 12:00:00,Pune,26.03,0.0,0.386
2029-06-05 18:00:00,Pune,28.15,0.0,0.366
2029-06-06 00:00:00,Pune,25.43,0.0,0.371
2029-06-06 06:00:00,Pune,29.23,0.0,0.324
2029-06-06 12:00:00,Mumbai,23.73,0.0,0.327
2029-06-06 18:00:00,Nashik,25.39,0.0,0.339
2029-06-07 00:00:00,Nashik,26.93,0.0,0.221
2029-06-07 06:00:00,Nashik,23.34,0.0,0.367
2029-06-07 12:00:00,Mumbai,25.21,0.0,0.338
2029-06-07 18:00:00,Mumbai,26.14,0.0,0.403
2029-06-08 00:00:00,Mumbai,25.21,0.0,0.448
2029-06-08 06:00:00,Mumbai,25.5,0.0,0.315
2029-06-08 12:00:00,Nashik,26.98,3.1,0.437
2029-06-08 18:00:00,Nashik,24.67,11.0,0.327
2029-06-09 00:00:00,Nashik,30.03,2.9,0.348
2029-06-09 06:00:00,Nashik,25.54,2.6,0.328
2029-06-09 12:00:00,Nashik,27.52,3.6,0.384
2029-06-09 18:00:00,Mumbai,23.67,0.0,0.397
2029-06-10 00:00:00,Mumbai,23.59,0.0,0.318
2029-06-10 06:00:00,Nashik,29.77,0.0,0.418
2029-06-10 12:00:00,Pune,30.75,0.0,0.384
2029-06-10 18:00:00,Mumbai,28.35,0.0,0.377
2029-06-11 00:00:00,Mumbai,27.87,0.0,0.409
2029-06-11 06:00:00,Pune,31.58,0.0,0.331
2029-06-11 12:00:00,Pune,28.5,4.6,0.292
2029-06-11 18:00:00,Mumbai,25.14,0.0,0.297
2029-06-12 00:00:00,Nashik,23.16,0.0,0.414
2029-06-12 06:00:00,Nashik,24.43,0.0,0.407
2029-06-12 12:00:00,Mumbai,26.17,1.4,0.394
2029-06-12 18:00:00,Pune,27.82,0.0,0.374
2029-06-13 00:00:00,Mumbai,26.17,0.0,0.391
2029-06-13 06:00:00,Mumbai,23.52,0.0,0.369
2029-06-13 12:00:00,Mumbai,23.37,0.0,0.371
2029-06-13 18:00:00,Pune,30.71,0.0,0.32
2029-06-14 00:00:00,Nashik,28.04,8.5,0.417
2029-06-14 06:00:00,Nashik,27.16,0.0,0.408
2029-06-14 12:00:00,Mumbai,24.59,4.7,0.403
2029-06-14 18:00:00,Pune,28.98,0.0,0.361
2029-06-15 00:00:00,Nashik,25.0,0.0,0.34
2029-06-15 06:00:00,Pune,26.39,0.0,0.287
2029-06-15 12:00:00,Pune,30.68,0.0,0.324
2029-06-15 18:00:00,Pune,30.33,5.6,0.438
2029-06-16 00:00:00,Nashik,26.78,0.0,0.354
2029-06-16 06:00:00,Nashik,29.67,0.0,0.331
2029-06-16 12:00:00,Nashik,25.85,0.0,0.321
2029-06-16 18:00:00,Mumbai,24.63,17.5,0.527
2029-06-17 00:00:00,Pune,29.63,1.6,0.367
2029-06-17 06:00:00,Nashik,27.48,0.0,0.431
2029-06-17 12:00:00,Mumbai,27.03,2.6,0.489
2029-06-17 18:00:00,Nashik,27.6,7.4,0.362
2029-06-18 00:00:00,Nashik,25.7,0.0,0.301
2029-06-18 06:00:00,Pune,28.09,17.8,0.461
2029-06-18 12:00:00,Mumbai,27.6,0.0,0.375
2029-06-18 18:00:00,Nashik,27.55,0.0,0.334
2029-06-19 00:00:00,Pune,31.81,0.0,0.328
2029-06-19 06:00:00,Nashik,25.55,0.0,0.347
2029-06-19 12:00:00,Pune,27.34,28.7,0.564
2029-06-19 18:00:00,Nashik,27.84,0.0,0.395
2029-06-20 00:00:00,Mumbai,30.35,0.0,0.305
2029-06-20 06:00:00,Mumbai,25.75,0.0,0.358
2029-06-20 12:00:00,Pune,31.36,0.0,0.373
2029-06-20 18:00:00,Nashik,25.27,0.0,0.363
2029-06-21 00:00:00,Pune,31.44,0.0,0.307
2029-06-21 06:00:00,Nashik,29.81,0.0,0.303
2029-06-21 12:00:00,Pune,31.42,0.0,0.365
2029-06-21 18:00:00,Nashik,31.12,0.0,0.402
2029-06-22 00:00:00,Mumbai,26.85,0.0,0.358
2029-06-22 06:00:00,Pune,27.64,0.0,0.398
2029-06-22 12:00:00,Nashik,24.45,0.0,0.434
2029-06-22 18:00:00,Mumbai,26.61,13.7,0.476
2029-06-23 00:00:00,Mumbai,28.56,26.4,0.538
2029-06-23 06:00:00,Pune,32.08,0.0,0.289
2029-06-23 12:00:00,Pune,31.42,9.6,0.31
2029-06-23 18:00:00,Nashik,28.98,0.0,0.388
2029-06-24 00:00:00,Mumbai,25.85,0.0,0.352
2029-06-24 06:00:00,Nashik,29.37,0.0,0.306
2029-06-24 12:00:00,Pune,32.78,0.0,0.349
2029-06-24 18:00:00,Nashik,31.75,0.0,0.411
2029-06-25 00:00:00,Mumbai,25.9,0.0,0.474
2029-06-25 06:00:00,Nashik,29.25,0.0,0.487
2029-06-25 12:00:00,Pune,26.53,0.0,0.353
2029-06-25 18:00:00,Mumbai,27.27,0.0,0.416
2029-06-26 00:00:00,Nashik,30.15,0.0,0.251
2029-06-26 06:00:00,Pune,27.65,0.0,0.318
2029-06-26 12:00:00,Nashik,29.16,3.8,0.389
2029-06-26 18:00:00,Nashik,28.64,0.0,0.399
2029-06-27 00:00:00,Nashik,28.59,0.0,0.309
2029-06-27 06:00:00,Mumbai,28.35,0.0,0.31
2029-06-27 12:00:00,Nashik,29.35,0.0,0.389
2029-06-27 18:00:00,Nashik,30.28,5.8,0.369
2029-06-28 00:00:00,Nashik,29.1,0.0,0.424
2029-06-28 06:00:00,Pune,32.77,0.0,0.382
2029-06-28 12:00:00,Pune,31.1,0.0,0.338
2029-06-28 18:00:00,Pune,30.62,0.0,0.353
2029-06-29 00:00:00,Nashik,31.53,0.0,0.316
2029-06-29 06:00:00,Mumbai,25.65,0.0,0.362
2029-06-29 12:00:00,Mumbai,28.1,0.0,0.314
2029-06-29 18:00:00,Pune,30.11,0.0,0.323
2029-06-30 00:00:00,Mumbai,33.23,0.0,0.348
2029-06-30 06:00:00,Pune,32.63,0.0,0.34
2029-06-30 12:00:00,Mumbai,29.9,0.0,0.332
2029-06-30 18:00:00,Pune,29.88,0.0,0.393
2029-07-01 00:00:00,Pune,31.77,0.0,0.377
2029-07-01 06:00:00,Nashik,27.91,0.0,0.402
2029-07-01 12:00:00,Pune,28.47,0.0,0.293
2029-07-01 18:00:00,Mumbai,32.72,0.0,0.28
2029-07-02 00:00:00,Pune,34.06,0.0,0.365
2029-07-02 06:00:00,Nashik,28.9,0.0,0.311
2029-07-02 12:00:00,Pune,34.19,21.4,0.387
2029-07-02 18:00:00,Mumbai,28.22,0.0,0.355
2029-07-03 00:00:00,Nashik,32.25,0.0,0.321
2029-07-03 06:00:00,Mumbai,27.5,0.0,0.402
2029-07-03 12:00:00,Nashik,31.82,0.0,0.338
2029-07-03 18:00:00,Pune,33.96,0.0,0.262
2029-07-04 00:00:00,Mumbai,30.92,0.0,0.355
2029-07-04 06:00:00,Pune,33.93,0.0,0.324
2029-07-04 12:00:00,Mumbai,29.83,0.0,0.301
2029-07-04 18:00:00,Nashik,29.71,0.0,0.419
2029-07-05 00:00:00,Mumbai,31.34,0.0,0.347
2029-07-05 06:00:00,Nashik,29.52,0.0,0.367
2029-07-05 12:00:00,Nashik,28.44,0.9,0.305
2029-07-05 18:00:00,Nashik,33.54,0.0,0.396
2029-07-06 00:00:00,Pune,29.12,0.0,0.288
2029-07-06 06:00:00,Pune,32.56,0.0,0.356
2029-07-06 12:00:00,Mumbai,29.31,4.8,0.418
2029-07-06 18:00:00,Mumbai,30.65,0.0,0.289
2029-07-07 00:00:00,Nashik,31.33,0.0,0.403
2029-07-07 06:00:00,Pune,31.72,0.0,0.328
2029-07-07 12:00:00,Mumbai,31.72,0.0,0.401
2029-07-07 18:00:00,Nashik,32.9,0.0,0.28
2029-07-08 00:00:00,Nashik,31.12,0.0,0.308
2029-07-08 06:00:00,Nashik,30.57,0.0,0.393
2029-07-08 12:00:00,Mumbai,27.63,1.8,0.411
2029-07-08 18:00:00,Pune,33.47,0.0,0.243
2029-07-09 00:00:00,Pune,30.82,17.8,0.472
2029-07-09 06:00:00,Mumbai,29.42,10.0,0.435
2029-07-09 12:00:00,Mumbai,26.52,0.0,0.344
2029-07-09 18:00:00,Mumbai,36.21,0.0,0.307
2029-07-10 00:00:00,Mumbai,32.39,0.0,0.301
2029-07-10 06:00:00,Mumbai,30.25,0.6,0.407
2029-07-10 12:00:00,Pune,28.27,0.4,0.393
2029-07-10 18:00:00,Mumbai,31.26,3.2,0.376
2029-07-11 00:00:00,Pune,33.33,0.0,0.307
2029-07-11 06:00:00,Mumbai,32.78,0.0,0.286
2029-07-11 12:00:00,Nashik,31.62,0.5,0.342
2029-07-11 18:00:00,Nashik,30.9,0.0,0.38
2029-07-12 00:00:00,Mumbai,28.56,0.0,0.293
2029-07-12 06:00:00,Mumbai,32.55,0.0,0.364
2029-07-12 12:00:00,Pune,37.18,0.0,0.354
2029-07-12 18:00:00,Mumbai,28.41,0.0,0.322
2029-07-13 00:00:00,Pune,33.79,0.0,0.376
2029-07-13 06:00:00,Mumbai,29.72,0.0,0.344
2029-07-13 12:00:00,Nashik,32.83,0.0,0.409
2029-07-13 18:00:00,Mumbai,30.44,0.0,0.342
2029-07-14 00:00:00,Mumbai,28.52,9.9,0.367
2029-07-14 06:00:00,Nashik,33.5,0.0,0.338
2029-07-14 12:00:00,Pune,32.96,0.0,0.34
2029-07-14 18:00:00,Pune,31.18,0.0,0.355
2029-07-15 00:00:00,Pune,34.18,0.0,0.271
2029-07-15 06:00:00,Mumbai,30.03,4.7,0.433
2029-07-15 12:00:00,Nashik,33.77,0.0,0.407
2029-07-15 18:00:00,Mumbai,31.8,0.0,0.466
2029-07-16 00:00:00,Mumbai,33.65,10.0,0.385
2029-07-16 06:00:00,Pune,35.03,0.0,0.241
2029-07-16 12:00:00,Mumbai,32.72,0.0,0.327
2029-07-16 18:00:00,Pune,42.68,11.4,0.38
2029-07-17 00:00:00,Nashik,29.95,0.0,0.446
2029-07-17 06:00:00,Pune,35.42,2.1,0.262
2029-07-17 12:00:00,Pune,36.62,0.0,0.253
2029-07-17 18:00:00,Pune,36.32,0.0,0.231
2029-07-18 00:00:00,Nashik,33.26,0.0,0.321
2029-07-18 06:00:00,Nashik,34.47,0.0,0.423
2029-07-18 12:00:00,Mumbai,33.54,0.0,0.309
2029-07-18 18:00:00,Nashik,33.72,0.0,0.373
2029-07-19 00:00:00,Pune,34.13,0.0,0.386
2029-07-19 06:00:00,Nashik,32.78,0.0,0.366
2029-07-19 12:00:00,Pune,36.52,0.0,0.306
2029-07-19 18:00:00,Mumbai,34.4,15.4,0.488
2029-07-20 00:00:00,Pune,35.77,0.0,0.336
2029-07-20 06:00:00,Nashik,34.47,0.0,0.327
2029-07-20 12:00:00,Nashik,32.76,0.0,0.326
2029-07-20 18:00:00,Nashik,33.26,0.0,0.269
2029-07-21 00:00:00,Nashik,30.51,1.1,0.29
2029-07-21 06:00:00,Pune,37.48,0.0,0.299
2029-07-21 12:00:00,Pune,35.83,7.6,0.394
2029-07-21 18:00:00,Nashik,34.45,0.0,0.324
2029-07-22 00:00:00,Nashik,34.15,0.0,0.423
2029-07-22 06:00:00,Mumbai,35.23,0.0,0.398
2029-07-22 12:00:00,Pune,36.03,0.0,0.333
2029-07-22 18:00:00,Pune,33.7,0.0,0.406
2029-07-23 00:00:00,Pune,34.31,0.0,0.305
2029-07-23 06:00:00,Pune,30.04,0.0,0.32
2029-07-23 12:00:00,Pune,35.43,0.0,0.305
2029-07-23 18:00:00,Pune,35.27,0.0,0.392
2029-07-24 00:00:00,Pune,37.14,0.0,0.307
2029-07-24 06:00:00,Mumbai,32.61,0.0,0.286
2029-07-24 12:00:00,Nashik,33.85,0.0,0.331
2029-07-24 18:00:00,Nashik,35.35,0.0,0.367
2029-07-25 00:00:00,Pune,33.21,0.0,0.375
2029-07-25 06:00:00,Nashik,31.4,0.0,0.324
2029-07-25 12:00:00,Nashik,36.76,0.0,0.289
2029-07-25 18:00:00,Mumbai,29.91,0.0,0.357
2029-07-26 00:00:00,Mumbai,30.25,0.0,0.331
2029-07-26 06:00:00,Mumbai,29.88,5.6,0.428
2029-07-26 12:00:00,Mumbai,30.74,0.0,0.331
2029-07-26 18:00:00,Nashik,30.98,0.0,0.286
2029-07-27 00:00:00,Mumbai,29.95,10.5,0.311
2029-07-27 06:00:00,Nashik,31.81,0.0,0.364
2029-07-27 12:00:00,Mumbai,34.49,0.0,0.302
2029-07-27 18:00:00,Mumbai,32.94,0.0,0.402
2029-07-28 00:00:00,Mumbai,30.4,1.4,0.282
2029-07-28 06:00:00,Pune,34.52,0.0,0.301
2029-07-28 12:00:00,Nashik,35.61,2.9,0.307
2029-07-28 18:00:00,Nashik,31.05,0.0,0.379
2029-07-29 00:00:00,Nashik,33.03,0.0,0.213
2029-07-29 06:00:00,Nashik,36.54,0.0,0.222
2029-07-29 12:00:00,Mumbai,32.25,0.0,0.343
2029-07-29 18:00:00,Nashik,36.5,0.0,0.306
2029-07-30 00:00:00,Pune,39.23,0.0,0.295
2029-07-30 06:00:00,Nashik,34.73,0.0,0.271
2029-07-30 12:00:00,Nashik,32.39,0.0,0.442
2029-07-30 18:00:00,Pune,38.68,0.0,0.335
2029-07-31 00:00:00,Nashik,33.72,0.0,0.335
2029-07-31 06:00:00,Nashik,36.97,0.0,0.348
2029-07-31 12:00:00,Pune,37.23,0.0,0.28
2029-07-31 18:00:00,Pune,33.37,0.0,0.339
2029-08-01 00:00:00,Nashik,33.77,0.0,0.399
2029-08-01 06:00:00,Nashik,30.51,0.0,0.363
2029-08-01 12:00:00,Nashik,37.53,0.0,0.332
2029-08-01 18:00:00,Mumbai,42.83,0.0,0.203
2029-08-02 00:00:00,Nashik,30.87,0.0,0.266
2029-08-02 06:00:00,Pune,35.03,0.0,0.336
2029-08-02 12:00:00,Mumbai,30.28,0.0,0.312
2029-08-02 18:00:00,Nashik,41.46,0.0,0.314
2029-08-03 00:00:00,Nashik,32.52,8.7,0.39
2029-08-03 06:00:00,Pune,33.26,0.0,0.254
2029-08-03 12:00:00,Mumbai,36.86,0.0,0.331
2029-08-03 18:00:00,Nashik,37.23,0.0,0.242
2029-08-04 00:00:00,Mumbai,36.7,0.0,0.32
2029-08-04 06:00:00,Nashik,31.44,0.0,0.42
2029-08-04 12:00:00,Nashik,31.76,0.0,0.255
2029-08-04 18:00:00,Pune,37.38,0.0,0.242
2029-08-05 00:00:00,Mumbai,33.12,5.9,0.416
2029-08-05 06:00:00,Pune,33.01,0.0,0.34
2029-08-05 12:00:00,Mumbai,31.22,0.0,0.371
2029-08-05 18:00:00,Pune,50.0,0.0,0.253
2029-08-06 00:00:00,Mumbai,33.92,0.0,0.361
2029-08-06 06:00:00,Nashik,32.3,0.0,0.344
2029-08-06 12:00:00,Mumbai,34.03,0.0,0.391
2029-08-06 18:00:00,Nashik,35.57,0.0,0.34
2029-08-07 00:00:00,Mumbai,33.74,0.0,0.358
2029-08-07 06:00:00,Pune,35.85,0.0,0.394
2029-08-07 12:00:00,Pune,34.23,0.0,0.307
2029-08-07 18:00:00,Mumbai,31.0,25.8,0.513
2029-08-08 00:00:00,Pune,37.92,0.0,0.29
2029-08-08 06:00:00,Pune,39.51,4.3,0.295
2029-08-08 12:00:00,Mumbai,31.68,0.0,0.408
2029-08-08 18:00:00,Mumbai,31.66,0.0,0.279
2029-08-09 00:00:00,Pune,34.53,0.0,0.315
2029-08-09 06:00:00,Pune,30.49,0.0,0.354
2029-08-09 12:00:00,Pune,39.94,3.8,0.351
2029-08-09 18:00:00,Mumbai,34.01,0.0,0.283
2029-08-10 00:00:00,Mumbai,33.52,23.3,0.556
2029-08-10 06:00:00,Nashik,36.19,0.0,0.394
2029-08-10 12:00:00,Mumbai,36.08,7.8,0.321
2029-08-10 18:00:00,Pune,40.69,0.0,0.32
2029-08-11 00:00:00,Mumbai,34.97,0.0,0.344
2029-08-11 06:00:00,Nashik,34.59,0.0,0.34
2029-08-11 12:00:00,Nashik,32.88,2.9,0.309
2029-08-11 18:00:00,Pune,34.08,0.0,0.333
2029-08-12 00:00:00,Mumbai,34.39,0.0,0.278
2029-08-12 06:00:00,Nashik,36.07,0.8,0.277
2029-08-12 12:00:00,Pune,38.66,5.4,0.339
2029-08-12 18:00:00,Mumbai,29.27,0.0,0.447
2029-08-13 00:00:00,Pune,37.55,0.0,0.332
2029-08-13 06:00:00,Nashik,30.97,0.0,0.329
2029-08-13 12:00:00,Pune,36.04,15.5,0.339
2029-08-13 18:00:00,Nashik,33.5,0.0,0.318
2029-08-14 00:00:00,Pune,38.31,0.0,0.294
2029-08-14 06:00:00,Pune,34.78,0.0,0.325
2029-08-14 12:00:00,Nashik,33.76,0.0,0.307
2029-08-14 18:00:00,Mumbai,31.98,6.0,0.395
2029-08-15 00:00:00,Mumbai,36.74,0.0,0.344
2029-08-15 06:00:00,Nashik,35.88,0.0,0.267
2029-08-15 12:00:00,Pune,37.54,0.0,0.312
2029-08-15 18:00:00,Nashik,38.27,4.0,0.398
2029-08-16 00:00:00,Pune,34.89,6.1,0.326
2029-08-16 06:00:00,Pune,33.71,0.0,0.285
2029-08-16 12:00:00,Mumbai,33.5,0.0,0.351
2029-08-16 18:00:00,Nashik,43.12,0.0,0.242
2029-08-17 00:00:00,Nashik,38.13,9.4,0.348
2029-08-17 06:00:00,Nashik,37.13,0.0,0.32
2029-08-17 12:00:00,Mumbai,34.38,0.0,0.33
2029-08-17 18:00:00,Mumbai,35.44,0.0,0.352
2029-08-18 00:00:00,Mumbai,32.45,0.0,0.355
2029-08-18 06:00:00,Pune,34.96,0.0,0.316
2029-08-18 12:00:00,Nashik,31.63,0.4,0.285
2029-08-18 18:00:00,Mumbai,41.22,0.0,0.264
2029-08-19 00:00:00,Pune,38.48,0.0,0.309
2029-08-19 06:00:00,Mumbai,36.03,0.0,0.327
2029-08-19 12:00:00,Mumbai,34.52,0.0,0.368
2029-08-19 18:00:00,Nashik,37.38,0.0,0.272
2029-08-20 00:00:00,Mumbai,32.96,0.0,0.287
2029-08-20 06:00:00,Nashik,38.41,0.0,0.323
2029-08-20 12:00:00,Nashik,30.62,0.0,0.297
2029-08-20 18:00:00,Nashik,34.93,0.0,0.228
2029-08-21 00:00:00,Mumbai,32.97,0.0,0.336
2029-08-21 06:00:00,Pune,38.91,12.7,0.391
2029-08-21 12:00:00,Pune,34.57,11.1,0.441
2029-08-21 18:00:00,Pune,38.56,0.0,0.31
2029-08-22 00:00:00,Pune,39.46,5.3,0.309
2029-08-22 06:00:00,Nashik,33.29,0.0,0.363
2029-08-22 12:00:00,Mumbai,38.34,0.0,0.253
2029-08-22 18:00:00,Pune,40.73,0.0,0.236
2029-08-23 00:00:00,Mumbai,32.26,0.0,0.267
2029-08-23 06:00:00,Mumbai,33.57,11.5,0.396
2029-08-23 12:00:00,Mumbai,34.66,1.3,0.313
2029-08-23 18:00:00,Mumbai,35.38,0.0,0.295
2029-08-24 00:00:00,Nashik,34.73,0.0,0.319
2029-08-24 06:00:00,Mumbai,31.27,0.0,0.26
2029-08-24 12:00:00,Mumbai,34.93,0.0,0.326
2029-08-24 18:00:00,Mumbai,36.94,0.0,0.318
2029-08-25 00:00:00,Nashik,34.01,0.0,0.357
2029-08-25 06:00:00,Mumbai,36.1,0.0,0.335
2029-08-25 12:00:00,Pune,35.13,8.8,0.392
2029-08-25 18:00:00,Pune,39.23,0.0,0.244
2029-08-26 00:00:00,Nashik,32.72,0.0,0.361
2029-08-26 06:00:00,Nashik,33.68,0.0,0.426
2029-08-26 12:00:00,Pune,35.69,0.0,0.31
2029-08-26 18:00:00,Mumbai,33.95,0.0,0.37
2029-08-27 00:00:00,Mumbai,38.72,0.0,0.261
2029-08-27 06:00:00,Pune,37.81,5.6,0.301
2029-08-27 12:00:00,Nashik,37.56,0.0,0.307
2029-08-27 18:00:00,Nashik,32.34,0.0,0.469
2029-08-28 00:00:00,Mumbai,30.98,0.0,0.318
2029-08-28 06:00:00,Mumbai,34.67,26.5,0.414
2029-08-28 12:00:00,Nashik,37.49,2.0,0.318
2029-08-28 18:00:00,Nashik,32.95,0.0,0.22
2029-08-29 00:00:00,Nashik,34.42,0.0,0.247
2029-08-29 06:00:00,Nashik,37.94,0.0,0.3
2029-08-29 12:00:00,Pune,37.22,0.0,0.286
2029-08-29 18:00:00,Mumbai,33.16,0.0,0.383
2029-08-30 00:00:00,Mumbai,34.95,0.0,0.391
2029-08-30 06:00:00,Mumbai,34.67,0.0,0.324
2029-08-30 12:00:00,Mumbai,32.05,0.0,0.352
2029-08-30 18:00:00,Mumbai,35.54,0.0,0.261
2029-08-31 00:00:00,Pune,37.78,0.0,0.324
2029-08-31 06:00:00,Pune,35.31,3.6,0.284
2029-08-31 12:00:00,Mumbai,32.09,0.0,0.302
2029-08-31 18:00:00,Mumbai,32.89,9.5,0.364
2029-09-01 00:00:00,Nashik,32.6,0.0,0.32
2029-09-01 06:00:00,Mumbai,37.48,0.0,0.298
2029-09-01 12:00:00,Nashik,32.71,0.0,0.376
2029-09-01 18:00:00,Pune,37.19,0.0,0.373
2029-09-02 00:00:00,Nashik,34.76,0.0,0.292
2029-09-02 06:00:00,Mumbai,33.31,0.0,0.291
2029-09-02 12:00:00,Nashik,35.15,0.0,0.326
2029-09-02 18:00:00,Mumbai,32.05,0.0,0.384
2029-09-03 00:00:00,Mumbai,33.8,0.0,0.35
2029-09-03 06:00:00,Nashik,37.81,0.0,0.329
2029-09-03 12:00:00,Pune,38.23,0.0,0.239
2029-09-03 18:00:00,Nashik,34.89,0.0,0.289
2029-09-04 00:00:00,Mumbai,36.08,0.0,0.258
2029-09-04 06:00:00,Nashik,32.05,0.0,0.348
2029-09-04 12:00:00,Nashik,32.62,0.0,0.354
2029-09-04 18:00:00,Pune,37.05,0.0,0.342
2029-09-05 00:00:00,Pune,37.23,3.4,0.375
2029-09-05 06:00:00,Mumbai,35.31,0.0,0.383
2029-09-05 12:00:00,Pune,37.51,0.0,0.357
2029-09-05 18:00:00,Nashik,32.84,9.5,0.307
2029-09-06 00:00:00,Mumbai,28.19,0.0,0.375
2029-09-06 06:00:00,Nashik,33.5,0.0,0.331
2029-09-06 12:00:00,Nashik,36.49,0.0,0.381
2029-09-06 18:00:00,Nashik,35.18,0.0,0.353
2029-09-07 00:00:00,Nashik,33.19,0.0,0.387
2029-09-07 06:00:00,Pune,37.93,0.0,0.393
2029-09-07 12:00:00,Pune,39.43,0.0,0.338
2029-09-07 18:00:00,Mumbai,31.09,0.0,0.411
2029-09-08 00:00:00,Pune,38.4,0.0,0.353
2029-09-08 06:00:00,Nashik,34.63,0.0,0.286
2029-09-08 12:00:00,Mumbai,31.8,6.4,0.448
2029-09-08 18:00:00,Nashik,33.31,5.6,0.343
2029-09-09 00:00:00,Pune,38.11,0.0,0.333
2029-09-09 06:00:00,Nashik,38.38,0.0,0.344
2029-09-09 12:00:00,Pune,37.0,8.4,0.405
2029-09-09 18:00:00,Nashik,34.41,8.1,0.365
2029-09-10 00:00:00,Pune,37.41,0.0,0.352
2029-09-10 06:00:00,Mumbai,34.65,0.0,0.334
2029-09-10 12:00:00,Nashik,33.82,0.0,0.287
2029-09-10 18:00:00,Pune,36.09,0.0,0.344
2029-09-11 00:00:00,Nashik,30.02,0.0,0.427
2029-09-11 06:00:00,Pune,37.14,0.0,0.366
2029-09-11 12:00:00,Pune,33.56,0.0,0.266
2029-09-11 18:00:00,Nashik,34.94,0.0,0.281
2029-09-12 00:00:00,Pune,38.09,2.7,0.324
2029-09-12 06:00:00,Mumbai,32.78,0.0,0.412
2029-09-12 12:00:00,Nashik,35.08,0.0,0.34
2029-09-12 18:00:00,Pune,38.6,0.0,0.307
2029-09-13 00:00:00,Nashik,34.12,0.0,0.381
2029-09-13 06:00:00,Pune,35.22,0.0,0.315
2029-09-13 12:00:00,Pune,40.6,0.0,0.341
2029-09-13 18:00:00,Mumbai,32.1,0.0,0.328
2029-09-14 00:00:00,Pune,35.99,8.8,0.329
2029-09-14 06:00:00,Nashik,37.12,0.0,0.234
2029-09-14 12:00:00,Mumbai,32.92,0.0,0.284
2029-09-14 18:00:00,Mumbai,31.86,0.0,0.284
2029-09-15 00:00:00,Mumbai,30.26,0.0,0.332
2029-09-15 06:00:00,Pune,31.04,0.0,0.365
2029-09-15 12:00:00,Mumbai,35.9,0.0,0.403
2029-09-15 18:00:00,Pune,46.2,3.0,0.276
2029-09-16 00:00:00,Pune,34.63,3.4,0.323
2029-09-16 06:00:00,Nashik,32.83,0.0,0.286
2029-09-16 12:00:00,Pune,36.4,18.9,0.428
2029-09-16 18:00:00,Nashik,31.7,0.0,0.327
2029-09-17 00:00:00,Nashik,34.61,18.8,0.403
2029-09-17 06:00:00,Mumbai,31.2,0.0,0.277
2029-09-17 12:00:00,Pune,33.67,11.0,0.377
2029-09-17 18:00:00,Pune,38.18,0.0,0.365
2029-09-18 00:00:00,Pune,36.57,0.0,0.377
2029-09-18 06:00:00,Mumbai,32.61,0.0,0.297
2029-09-18 12:00:00,Mumbai,32.22,0.0,0.259
2029-09-18 18:00:00,Pune,37.87,0.0,0.362
2029-09-19 00:00:00,Mumbai,35.49,0.0,0.349
2029-09-19 06:00:00,Mumbai,29.18,0.0,0.424
2029-09-19 12:00:00,Nashik,36.19,0.0,0.349
2029-09-19 18:00:00,Mumbai,33.32,29.8,0.488
2029-09-20 00:00:00,Mumbai,33.71,17.1,0.385
2029-09-20 06:00:00,Nashik,34.54,0.0,0.324
2029-09-20 12:00:00,Mumbai,30.92,5.0,0.391
2029-09-20 18:00:00,Pune,36.78,9.4,0.435
2029-09-21 00:00:00,Nashik,32.36,0.0,0.272
2029-09-21 06:00:00,Mumbai,31.4,19.3,0.352
2029-09-21 12:00:00,Nashik,33.7,0.0,0.342
2029-09-21 18:00:00,Pune,40.22,13.1,0.343
2029-09-22 00:00:00,Pune,37.37,0.0,0.268
2029-09-22 06:00:00,Pune,34.39,0.0,0.344
2029-09-22 12:00:00,Mumbai,33.69,0.0,0.325
2029-09-22 18:00:00,Mumbai,31.61,0.0,0.298
2029-09-23 00:00:00,Nashik,32.37,0.0,0.303
2029-09-23 06:00:00,Mumbai,32.85,0.0,0.34
2029-09-23 12:00:00,Nashik,32.55,13.3,0.497
